id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_era_1,artist_era_2,artist_origin_1,artist_origin_2,artist_origin_3,artist_origin_4,artist_type_1,artist_type_2,genre_1,genre_2,genre_3,gnid,mood_1,mood_2,tempo_1,tempo_2,tempo_3
7hsulgRNgbyczeAg8tChCB,NEVER,J.I.D,0.593,0.647,1,-7.49,1,0.313,0.0276,1.47e-05,0.0673,0.23,103.95100000000001,241682,4,2010s,Late 2010s,North America,United States,"Georgia, US",Atlanta,Male,Male,Urban,Western Hip-Hop/Rap,Southern Rap,700267546-9BCE2CF5877EB7632CD785F6F72C90F8,Defiant,Attitude / Defiant,Medium Tempo,Medium,60s
3xWwPvpAv1HbKFmTwf6uKR,Breakfast (feat. A$AP Rocky),Jaden Smith,0.605,0.784,2,-7.836,1,0.607,0.29100000000000004,0.0,0.71,0.159,80.68,184599,4,2010s,Mid 2010s,North America,United States,California,Los Angeles,Male,Male,Urban,Contemporary R&B/Soul,Neo-Soul,758156808-B5BD7085D973C9EA9287554973840A43,Cool,Wary / Defiant,Medium Tempo,Medium,70s
4UdzNCjI27SvzXvV1m0CKM,Bust Down,Trippie Redd,0.778,0.433,2,-12.697000000000001,1,0.564,0.754,0.0,0.0907,0.665,146.015,243288,4,2010s,Late 2010s,North America,United States,California,Los Angeles,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,746887913-4CDE48A61F55B4CA263EF181BB8005CA,Sensual,Intimate,Slow Tempo,Very Slow,30s
0uxSUdBrJy9Un0EYoBowng,20 Min,Lil Uzi Vert,0.773,0.75,8,-4.0089999999999995,0,0.11699999999999999,0.109,0.0,0.174,0.7829999999999999,123.426,220587,4,2010s,Late 2010s,North America,United States,Pennsylvania,Philadelphia,Male,Male,Urban,Western Hip-Hop/Rap,Southern Rap,756920290-F4F550FB94A7C3F5F9018B3BF1B0FD6A,Defiant,Attitude / Defiant,Medium Tempo,Medium Slow,60s
790MhTXPFrYkrqCKvpg4t1,Wanted You (feat. Lil Uzi Vert),NAV,0.7929999999999999,0.718,9,-4.966,0,0.0547,0.168,0.0,0.24100000000000002,0.649,146.885,228080,4,2010s,Mid 2010s,North America,Canada,Ontario,Toronto,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,754959739-5F132938952C0544296E0EAA4943EEFD,Brooding,Dreamy Brooding,Medium Tempo,Medium,70s
52ztI2AthLbmFHyGE3CzSl,Monday to Monday,Roy Woods,0.618,0.589,6,-6.752999999999999,0,0.0388,0.61,0.0,0.188,0.45299999999999996,77.471,272675,4,2010s,Mid 2010s,North America,Canada,Ontario,,Male,Male,Urban,Contemporary R&B/Soul,Neo-Soul,758097433-831ADA6036F8A44A0D5AD9452A0847E3,Sensual,Intimate,Slow Tempo,Very Slow,30s
5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,0.884,0.34600000000000003,8,-8.228,0,0.35100000000000003,0.0151,7.04e-06,0.0871,0.376,75.016,220307,4,2010s,Late 2010s,North America,United States,"Georgia, US",Atlanta,Male,Male,Urban,Western Hip-Hop/Rap,Southern Rap,725253307-CE01C95C8DEDBCAD1D5A48F434728381,Defiant,Attitude / Defiant,Medium Tempo,Medium,70s
2vaMWMPMgsWX4fwJiKmdWm,Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,0.7170000000000001,0.753,7,-4.609,0,0.311,0.293,0.0,0.158,0.631,169.857,174012,4,2010s,Late 2010s,North America,United States,New York,New York City,Male,Male Duo,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,745577864-D7BB75C4DDA292C092AFC8AF07ABE81E,Cool,Wary / Defiant,Medium Tempo,Medium,80s
7r6LNJT2LqpLpEyZQJPygt,Patek Water,Future,0.86,0.561,6,-5.757000000000001,0,0.185,0.27399999999999997,0.0,0.10800000000000001,0.354,152.984,189480,4,2010s,Late 2010s,North America,United States,"Georgia, US",Atlanta,Male,Male Group,Urban,Western Hip-Hop/Rap,Southern Rap,750300825-51B8FCCC1F4B8ECA43749B9B592B2284,Cool,Wary / Defiant,Medium Tempo,Medium,70s
57IRaiAB4hBZu3gnNVZC0v,No Smoke,YoungBoy Never Broke Again,0.6579999999999999,0.736,9,-6.097,0,0.308,0.113,0.0,0.0978,0.804,143.966,160000,4,2010s,Mid 2010s,North America,United States,Louisiana,Baton Rouge,Male,Male,Urban,Western Hip-Hop/Rap,Southern Rap,734236163-AD3809E820E6EA305B0EE9E47D8AD522,Cool,Wary / Defiant,Medium Tempo,Medium,70s
5A8EYS9Z4hz4EmtU8W8kI3,I Sip,Tory Lanez,0.625,0.5479999999999999,5,-11.189,0,0.365,0.245,0.0,0.111,0.517,100.11,196436,4,2010s,Mid 2010s,North America,Canada,Ontario,Toronto,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,756968665-F2884DA0B6581A651E4735F9F2D5D81C,Sensual,Intimate,Medium Tempo,Medium Slow,50s
22nyEAEM29tcBRhukR089b,Icon,Jaden Smith,0.475,0.823,0,-5.059,1,0.36700000000000005,0.21899999999999997,0.0,0.474,0.47600000000000003,79.94,220996,5,2010s,Mid 2010s,North America,United States,California,Los Angeles,Male,Male,Urban,Contemporary R&B/Soul,Neo-Soul,757708287-DE959622F9A0E7FF2ECA4A2D4F2DD98C,,,,,
61mnlyQlnPuq1GEX0LxIWh,Live Up To My Name,Baka Not Nice,0.943,0.495,6,-5.9639999999999995,0,0.18,0.0575,0.0,0.0952,0.573,129.971,180748,4,2010s,Late 2010s,North America,Canada,Ontario,Toronto,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,724176873-04DDEBDCC0EB730DAE6AC660ED9F009E,Cool,Wary / Defiant,Medium Tempo,Medium,60s
4EsYkJjHKMejYLp54woB9c,Letterman,Wiz Khalifa,0.93,0.6729999999999999,10,-7.314,0,0.0733,0.0112,0.0,0.138,0.21899999999999997,134.984,188563,4,2010s,,North America,United States,Pennsylvania,Pittsburgh,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,753876236-B6700CB766AF9A8359328EA99A96B2B1,Excited,Euphoric Energy,Fast Tempo,Fast,130s
5gLJFqhjXwsxJdrugDIQDq,Miss My Woe (feat. Rico Love),Gucci Mane,0.693,0.682,9,-6.131,1,0.331,0.0918,0.0,0.18600000000000003,0.193,159.95,258480,4,2010s,Late 2010s,North America,United States,"Georgia, US",Atlanta,Male,Male Duo,Urban,Western Hip-Hop/Rap,Southern Rap,748439689-67DBA6A451E850C5C5C0DB48371BCD21,Cool,Wary / Defiant,Medium Tempo,Medium,80s
1baLpIuaLdNehFwV5N3WUm,1000,N.E.R.D,0.6990000000000001,0.89,6,-3.525,1,0.226,0.11199999999999999,0.0,0.12,0.721,168.07,243853,4,1990s,,North America,United States,New Jersey,,Male,Male Group,Other,Comedy,Comedy,64008190-9CBAC79401A67BBC749BE44ED7A95022,Yearning,Energetic Dreamy,Medium Tempo,Medium Fast,100s
2c5D6B8oXAwc6easamdgVA,Don't Sleep On Me (feat. Future and 24hrs),Ty Dolla $ign,0.765,0.561,7,-7.4479999999999995,0,0.086,0.151,0.0,0.183,0.20199999999999999,135.031,273813,4,,,,,,,,,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,252991576-42F319D08C9FB183D8A2B8E45604D4CA,Cool,Wary / Defiant,Medium Tempo,Medium,80s
6NvSxE4pfP7TcD1OhGgaZW,Dat Side,CyHi The Prynce,0.87,0.578,1,-8.526,1,0.125,0.0123,0.0,0.0529,0.506,148.007,260453,4,,,,,,,,,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,754607306-97546D780ABD5684CB78114C7C8E24C9,Defiant,Attitude / Defiant,Medium Tempo,Medium,70s
6l8McJSn8BgCTTewysSusR,Fingers Blue (feat. Travis Scott),Smokepurpp,0.875,0.884,0,-5.584,0,0.215,0.314,8.21e-06,0.128,0.847,130.02,194771,4,2010s,Late 2010s,North America,United States,Florida,,Male,Male,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,745599017-3763A13EC2C2D0A4585BA9687B898318,Cool,Wary / Defiant,Medium Tempo,Medium,60s
7rf7lJOYCRFpWnbRJE4C1w,I Have a Dream,DRAM,0.946,0.52,1,-3.3089999999999997,1,0.134,0.011000000000000001,6.11e-06,0.0814,0.8590000000000001,139.95,116805,4,2010s,Mid 2010s,North America,United States,Virginia,,Male,Male,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,760146045-EBD0215202FE2CEE0CB7A98A1EDE0C2F,Cool,Wary / Defiant,Medium Tempo,Medium,70s
0RyA3o15NOLJYtm9NlDu5c,Frat Rules,A$AP Mob,0.635,0.777,1,-6.018,1,0.231,0.18100000000000002,0.0,0.35700000000000004,0.177,128.09,218947,4,2010s,Late 2010s,North America,United States,New York,New York City,Male,Male Group,Urban,Western Hip-Hop/Rap,East Coast Rap,739305413-ECE1B4EE689B5BC768345CD810417717,Energizing,Edgy / Sexy,Medium Tempo,Medium Fast,120s
24lORMRGMv9sXpZJdN1PVm,Spar (feat. 6LACK & Kodak Black),Dreezy,0.87,0.674,6,-5.252000000000001,1,0.27,0.3,0.0,0.107,0.5529999999999999,140.03799999999998,231194,4,1990s,,North America,United States,New York,New York City,Male,Male,Urban,Latin Hip-Hop/Rap,Latin Hip-Hop/Rap,53959208-C61CFE4CE5508B958CC968E88F1529AB,Cool,Cool Confidence,Medium Tempo,Medium Fast,90s
23eRgjXUAUE9vuZmMm99EN,Rap Niggas,Nipsey Hussle,0.504,0.841,1,-3.16,1,0.11800000000000001,0.000271,0.0,0.284,0.24600000000000002,140.834,225196,4,2010s,,North America,United States,California,Los Angeles,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,758752812-B36A22A89B131193AEE247D8F0AB0916,Excited,Euphoric Energy,Fast Tempo,Fast,140s
0NKh1STZG1VgnVwntJF3ze,Once Upon a Time,The Diplomats,0.317,0.8059999999999999,9,-7.1129999999999995,1,0.375,0.16399999999999998,0.0,0.332,0.369,154.30700000000002,206733,4,2000s,,North America,United States,New York,New York City,Male,Male Group,Urban,Western Hip-Hop/Rap,East Coast Rap,756930045-293DDDD232AE139E5539FD694AD40ACE,Cool,Cool Confidence,Medium Tempo,Medium,70s
61fOn76qpka9rHRbQ6Vxxv,Lean,Cam’ron,0.486,0.46299999999999997,3,-9.105,1,0.0863,0.894,0.0,0.182,0.6809999999999999,145.045,177819,4,2000s,,North America,United States,New York,New York City,Male,Male,Urban,Western Hip-Hop/Rap,East Coast Rap,755254787-E31C319A3A8946B0BE4CB8E41C3FCCDC,Lively,Lusty / Jaunty,Fast Tempo,Fast,130s
32aYDW8Qdnv1ur89TUlDnm,Still Think I'm Nothing (feat. Jeremih),50 Cent,0.6940000000000001,0.72,3,-6.728,0,0.419,0.157,2.07e-05,0.35200000000000004,0.32899999999999996,89.119,191630,4,2000s,,North America,United States,New York,New York City,Male,Male,Urban,Western Hip-Hop/Rap,Gangsta Rap,136076416-2CD48969BE9026DB28680D7CD03AA3F0,Energizing,Edgy / Sexy,Medium Tempo,Medium,80s
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,0.7979999999999999,0.5820000000000001,10,-7.38,1,0.10300000000000001,0.29,0.0,0.153,0.7659999999999999,126.075,213400,4,2010s,Mid 2010s,North America,United States,California,Los Angeles,Mixed,Mixed Duo,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,509895257-968145061EBFDC5836E7676233460729,Cool,Wary / Defiant,Medium Tempo,Medium Fast,90s
0luqG2fhUz17ncifrWqrut,Real Thing (feat. Future),Tory Lanez,0.6679999999999999,0.503,7,-8.196,0,0.365,0.0075,0.0,0.441,0.33299999999999996,160.054,243146,4,2010s,Mid 2010s,North America,Canada,Ontario,Toronto,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,748618966-1D28F4824B17008DD44022F6EB276C56,Sensual,Intimate,Medium Tempo,Medium,80s
1iu3UTLNy436K7S8KVOdjS,Unhappy,A Boogie Wit da Hoodie,0.722,0.716,11,-5.353,0,0.19,0.22899999999999998,0.0,0.0793,0.667,161.015,179167,4,2010s,Mid 2010s,North America,United States,New York,New York City,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,745577867-431AA2927F75D3B1F1CDD4531E67CCCB,Cool,Wary / Defiant,Medium Tempo,Medium,80s
16cjh8kSBUxN20G936S70h,"Martin Garrix, mint AF.",Various Artists,0.44,0.846,5,-4.22,0,0.457,0.0858,0.0,0.45799999999999996,0.7440000000000001,122.975,26018,4,2010s,Early 2010s,Western Europe,Belgium,,,Male,Male Group,Electronica,Trance,Trance,389115368-1C5E65CD284F4E3A9652A98C09CE3565,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
5EwwwdsQfKI8ZnFG93j5Zu,Forever,Martin Garrix,0.45,0.898,8,-3.6039999999999996,0,0.0395,0.0277,0.0616,0.166,0.22,127.98299999999999,218437,4,2010s,Mid 2010s,Western Europe,Netherlands,,Amsterdam,Male,Male Group,Electronica,House,Progressive House,749018053-3BA17DFEEA23CCF4A07A940BA349F36A,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
3VQDpxMffTaggOHEeur7Tj,Insanity - Suyano Remix,Rooverb,0.475,0.7390000000000001,1,-5.29,1,0.0501,0.107,0.0,0.5539999999999999,0.242,128.01,170625,4,,,,,,,,,Electronica,House,General House,738961433-D44E9E81071EE2E41D5A85507811B75F,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
43V1z6QToNNWNldV4FEG6r,Body,Loud Luxury,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.5820000000000001,121.958,163216,4,2010s,Mid 2010s,North America,Canada,Ontario,Toronto,Male,Male Duo,Electronica,House,General House,751824191-EFC7945FFE9D6DFC674091E6BA51DC1F,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),Avicii,0.652,0.855,2,-4.832,1,0.0441,0.00179,0.0,0.0404,0.27899999999999997,134.009,181673,4,2010s,Mid 2010s,Scandinavia,Sweden,,,Male,Male,Electronica,House,Progressive House,745581086-2F9460AE9873BD8DD95D42595FD175A6,Defiant,Heavy Brooding,Fast Tempo,Fast,130s
7pstxLUhvsJC3M4TxHe2aI,Carry You Home,Tiësto,0.518,0.7240000000000001,8,-6.327000000000001,1,0.0839,0.0308,0.0,0.11599999999999999,0.33399999999999996,121.884,192731,4,2000s,Mid 2000s,Western Europe,United Kingdom,England,,Male,Male,Pop,Western Pop,Adult Alternative Pop,138060422-A1CFAD0BE36D303F808EEB6FE861706D,Empowering,Dramatic Emotion,Slow Tempo,Slow,40s
0ZlJbNS7AU7FUSRF4pl7Sk,Break Me Down,Steve Angello,0.5770000000000001,0.507,10,-7.027,0,0.0366,0.00455,0.0,0.149,0.245,127.931,237053,4,2000s,,Scandinavia,Sweden,,,Male,Male,Electronica,House,Progressive House,757944242-45199ACEDA50AA90374303E5CCB81962,Brooding,Dreamy Brooding,Medium Tempo,Medium Slow,60s
6QcIPGlQpohjUNPpIv1OsB,Both of Us,Yellow Claw,0.573,0.742,5,-3.089,1,0.0453,0.368,0.0023899999999999998,0.285,0.33,160.108,198153,4,2010s,Late 2010s,Western Europe,Netherlands,,Amsterdam,Mixed,Mixed Group,Electronica,Dubstep,Dubstep,757922322-187BEB2254905D6C3B2F546E6A9F37A4,Yearning,Energetic Yearning,Medium Tempo,Medium,80s
47165S9Ppynsd9rIzVG4uS,Nobody Compares To You,Gryffin,0.596,0.731,2,-4.705,1,0.042,0.22899999999999998,0.0,0.23600000000000002,0.369,104.921,231383,4,2010s,Mid 2010s,North America,United States,New York,,Male,Male,Electronica,House,Progressive House,746907928-ACE552BB2C449FD8A197CBFE46821DBC,Yearning,Energetic Yearning,Medium Tempo,Medium Fast,100s
0OlnLZY4cmQzT6ZGttvWBM,So Far Away,Martin Garrix,0.526,0.52,6,-7.985,0,0.0569,0.435,0.0,0.19699999999999998,0.13,149.119,183637,4,,,,,,,,,Electronica,Dance & Club,Club Dance,758737448-D6D0958924333CEA662CA1A6C83BDF40,Sensual,Intimate,Medium Tempo,Medium Slow,50s
6nsmj4f9Iw3FXCRsNc6JVZ,Tell Me Why,Marcus Schössow,0.565,0.626,11,-7.107,0,0.0476,0.27899999999999997,0.8059999999999999,0.272,0.511,122.956,163062,4,2010s,,North America,United States,Pennsylvania,,Female,Female,Pop,Western Pop,Adult Alternative Pop,170163339-2DB224FDE3693F0458332626B1842558,Yearning,Bittersweet Pop,Medium Tempo,Medium Fast,100s
1HrMWH5GUdK6Yi94rbANJA,Cola,CamelPhat,0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,223869,3,2010s,,Western Europe,United Kingdom,,,Male,Male Duo,Electronica,House,Deep House,749207580-E732B4492656903EFB3CCE69A314B02A,,,,,
2VYJbJpcMciVAE6FcfZnOp,Melody (Tip Of My Tongue),Mike Williams,0.588,0.935,11,-4.13,0,0.0481,0.00875,0.00117,0.337,0.27,126.01299999999999,191250,4,2010s,Mid 2010s,Western Europe,Netherlands,,Amsterdam,Male,Male,Electronica,House,Progressive House,754256547-C99944F7082070E7BE1591647377D0A1,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
7xHfguzndSR2jOpMxzqh3r,Glad You Came,AREA21,0.655,0.804,8,-5.287999999999999,1,0.0798,0.0605,0.000535,0.381,0.39899999999999997,104.95,152583,4,2010s,Mid 2010s,North America,United States,,,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,757378137-B3AB978C77A14B006B57346CBAE444DF,Sensual,Intimate,Medium Tempo,Medium,70s
4yeWP0EabOteKT2MzPyeJ8,Feel It Still - Gryffin Remix,Portugal. The Man,0.654,0.7809999999999999,1,-4.628,0,0.0514,0.496,0.0,0.10400000000000001,0.6990000000000001,152.013,184355,4,2000s,Late 2000s,North America,United States,Alaska,,Male,Male Group,Alternative & Punk,Indie Rock,General Indie Rock,744054199-008E01480BED3A7AF3F71C6E676BEDF2,Yearning,Energetic Yearning,Medium Tempo,Medium,70s
4yp4pNVchQvlsThtay0eQc,Give Me,Boye,0.828,0.447,6,-9.789,1,0.0778,0.156,0.000918,0.11,0.63,124.031,187752,4,1990s,,North America,United States,California,Northern Calif.,Male,Male Group,Alternative & Punk,Punk,Pop Punk,63074696-BD891A81573DEC383E26383FD4DC96A0,Defiant,Heavy Brooding,Fast Tempo,Fast,150s
3rgqcbrQE2KY6dAnLa7W6M,Is It Over,Disco Fries,0.6629999999999999,0.8959999999999999,6,-3.327,1,0.0358,0.0439,7.31e-06,0.27699999999999997,0.261,109.96799999999999,195955,4,2010s,Early 2010s,North America,United States,New York,New York City,Male,Male Duo,Electronica,House,Progressive House,758777540-1BA6219C404B85ED1557172FC23F7B1A,,,,,
2oL0HIuo0cxIycDtJWbpuN,Where'd U Go,Illenium,0.46399999999999997,0.637,2,-4.37,1,0.0694,0.0302,3.37e-05,0.0876,0.281,186.1,184556,4,2010s,Late 2010s,North America,United States,Colorado,Denver,Male,Male Duo,Electronica,Dubstep,Dubstep,741141723-D8A36878E146AF2FEAF3B3E5673EC4A1,Aggressive,Chaotic / Intense,Fast Tempo,Very Fast,180s
1CbEhLIQPYJFJwp1a1Odkl,No Captain - Edit,Lane 8,0.609,0.616,9,-10.24,1,0.037000000000000005,0.0574,0.249,0.12300000000000001,0.10099999999999999,119.947,228000,3,1990s,,Western Europe,United Kingdom,,,Male,Male Group,Electronica,House,Acid House,5082362-0B8627B6B58893ECB6635F0AEC4AE098,Energizing,Abstract Beat,Fast Tempo,Fast,140s
0bvCsfOOLr6ePoHSq6nagL,Take Her Place (feat. A R I Z O N A) - Don Diablo's VIP Mix,Don Diablo,0.527,0.904,0,-2.6830000000000003,1,0.149,0.107,8.23e-06,0.153,0.301,123.676,189052,4,2000s,,Western Europe,Netherlands,,,Male,Male,Electronica,House,General House,758135236-7A1C0C4AF253E8BEB2074C43416CBEF3,,,,,
6Gw2dHX6FsQcIuiWxe0vWk,Boomerang,Brooks,0.652,0.951,9,-3.083,0,0.0556,0.0074,0.133,0.0617,0.37,128.061,195000,4,1980s,,North America,United States,Illinois,Chicago,Male,Male,Traditional,Electric Blues,Chicago Blues,2981942-54C7599C8CF56C07FF9B937AC9C871E4,Rowdy,Ramshackle / Rollicking,Medium Tempo,Medium Fast,90s
1ftzZWaKP6ny1bmQI6aZJV,Shed A Light - MOTi Remix,Robin Schulz,0.664,0.8,1,-6.916,1,0.0406,0.0049700000000000005,0.0285,0.306,0.61,122.021,271475,4,2010s,Mid 2010s,Western Europe,Germany,,,Male,Male Group,Electronica,House,General House,685942757-C3F4EDD4408E2CA0057344D2AEF06121,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
4vbUuEpY4Uxi1gA8WpEHr5,Control,Toby Green,0.765,0.872,4,-5.521,1,0.0688,0.022000000000000002,0.9159999999999999,0.18,0.35200000000000004,124.005,217008,4,2010s,Late 2010s,Scandinavia,Denmark,,,Male,Male,Electronica,House,Progressive House,754865247-B49B975E5AB0142A31324BA0814827F7,Energizing,Abstract Beat,Medium Tempo,Medium Fast,120s
0HrwmrUENhbD8UpEcNWH79,With You,Kygo,0.618,0.805,0,-4.731,1,0.0463,0.424,0.00796,0.332,0.335,101.022,210573,4,2010s,Late 2010s,Scandinavia,Norway,,,Male,Male Duo,Electronica,House,Deep House,756971926-A55747B310D6BBD0C2616F0A457CCA02,,,,,
6jNjxmltE2Q7DVmqRwe6QQ,Gold Digger,Croatia Squad,0.785,0.815,1,-4.191,0,0.127,0.187,0.00029,0.218,0.42100000000000004,125.022,189480,4,2010s,Mid 2010s,Western Europe,Switzerland,,,Male,Male,Electronica,House,Progressive House,753570979-54BAB5CED72EC787D8340FABF43E4AFD,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
6ppDvLfqpNsoi1Gv10hr9F,Sunburn,DROELOE,0.6940000000000001,0.726,0,-7.297000000000001,0,0.0322,0.12,0.0025800000000000003,0.215,0.451,105.96799999999999,226981,4,2010s,Late 2010s,Western Europe,Netherlands,,,Male,Male Duo,Electronica,Dubstep,Dubstep,736253339-36E7B6E6056A651AB2611BC205FAFB70,Sensual,Intimate,Medium Tempo,Medium Slow,50s
4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,203000,4,2000s,,Scandinavia,Sweden,,Stockholm,Male,Male Duo,Electronica,House,Progressive House,730746934-30FF4D6CF19645C4613D39FE34FEFB1C,Energizing,Edgy / Sexy,Medium Tempo,Medium Fast,120s
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.04700000000001,234286,4,2010s,,North America,United States,California,Los Angeles,Male,Male,Electronica,Dubstep,Dubstep,750065257-19E0D460C55960DA188871FFF197F246,,,,,
6a9vKVMFfNBi741DVSit3H,Feel Good,Felix Jaehn,0.706,0.9129999999999999,4,-3.892,1,0.0394,0.10099999999999999,0.00029,0.12300000000000001,0.674,125.95200000000001,164905,4,2010s,,Western Europe,Germany,,Hamburg,Male,Male,Electronica,House,General House,751332756-BC7FA724677161227820A88692947083,,,,,
0IyVc3X9wvyBGbU1gRkF5z,Play with Me,Kaskade,0.772,0.653,3,-7.5520000000000005,1,0.0596,0.0731,0.00010800000000000001,0.113,0.179,119.965,195398,4,2010s,,North America,United States,California,San Francisco,Male,Male,Electronica,House,Progressive House,739152925-8489773C470996BB77F4E253FC302F30,,,,,
7282Wf7lV0m9truSBR5aXo,Remedy,Mike Mago,0.738,0.965,0,-3.154,0,0.0776,0.0321,0.0128,0.111,0.488,123.04700000000001,194651,4,2010s,Late 2010s,Western Europe,Netherlands,,Amsterdam,Mixed,Mixed Group,Electronica,House,General House,736741586-5A6481B6159551FC13FB5713EE786049,Energizing,Arousing Groove,Medium Tempo,Medium Fast,120s
5oAgI7Pzg6vxuKrfapg3Pi,Pizza,Martin Garrix,0.381,0.7120000000000001,5,-6.9,1,0.0355,0.000408,0.589,0.183,0.0378,127.96700000000001,255103,4,2010s,,Western Europe,Netherlands,,Amsterdam,Male,Male,Electronica,House,Progressive House,735905522-38DCD2F1F2395458D6B72A7C918CE709,Excited,Euphoric Energy,Medium Tempo,Medium Fast,120s
2WWfjbHALIb3e7FMcj9mr4,Line Of Sight (feat. WYNNE & Mansionair),ODESZA,0.5579999999999999,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.17300000000000001,89.992,237140,4,2010s,,North America,United States,Washington,Seattle,Male,Male Duo,Electronica,Electronica Mainstream,Pop Electronica,723579347-B11E4287939523B301C113997064C1FC,,,,,
577anBvdqX2NHWVLERO6wb,You and Me,Shallou,0.648,0.5589999999999999,11,-8.424,0,0.128,0.285,0.10300000000000001,0.11599999999999999,0.159,113.054,234240,4,2010s,Mid 2010s,North America,United States,Illinois,Chicago,Male,Male,Electronica,House,General House,749696319-5C7390CFC861C05BE6D8A3032F27E82C,Sensual,Dreamy Pulse,Medium Tempo,Medium Slow,50s
5VZ8Y1eQAvLc64YP4fPlBl,Chromatek,Bassnectar,0.391,0.973,1,-1.171,1,0.0526,0.000579,0.674,0.21100000000000002,0.0709,160.02100000000002,258000,4,2010s,Mid 2010s,North America,United States,California,San Francisco,Male,Male Group,Electronica,Dubstep,Dubstep,761660702-D486A080799ED1C99B70236A094B4C1F,,,,,
6g3Dmn4xl5043d6HXX50ZW,Ghost,Jauz,0.53,0.634,5,-5.178,0,0.0652,0.10099999999999999,4.04e-06,0.11199999999999999,0.39799999999999996,180.153,201333,4,1990s,,North America,United States,California,Northern Calif.,Male,Male Group,Rock,Adult Alternative Rock,Adult Alternative Rock,5457241-560454A39E96257FFB0D094958480382,Melancholy,Light Melancholy,Medium Tempo,Medium Slow,50s
57apmXhSxkAlUoq2pZNaSN,Almost Home,Sultan + Shepard ,0.78,0.722,0,-4.873,0,0.0453,0.0376,5.5100000000000004e-05,0.09699999999999999,0.674,120.02600000000001,219750,4,2010s,Early 2010s,North America,Canada,Quebec,Montreal,Male,Male Duo,Electronica,House,Progressive House,730544822-7C19B5C75DBAFFB2DA584589A8C5C051,Brooding,Dreamy Brooding,Medium Tempo,Medium Slow,60s
6RH49kOurGNl02pT2iKOOp,We Did It,AREA21,0.5760000000000001,0.733,7,-5.278,0,0.0288,0.00135,0.000215,0.107,0.551,150.12,179212,4,2010s,Mid 2010s,North America,United States,,,Male,Male,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,721415039-D7AEB8C06A14C688EE12084439FF675D,Excited,Euphoric Energy,Fast Tempo,Fast,150s
